kml_lat,kml_lng,matched_lat,matched_lng,distance,link_id,railway_name
37.52553,126.9587239,37.52545282078296,126.9585091153363,0.00022823032949868436,TRN210000000052AR,"경부선,1호선"
37.525283,126.9583769,37.52535535605228,126.95837276419866,7.247415507705867e-05,TRN210000000052AR,"경부선,1호선"
37.524937,126.957975,37.52505040442969,126.95793332671562,0.00012081898569731151,TRN210000000052AR,"경부선,1호선"
37.524046,126.9570029,37.52423950224525,126.95699414409042,0.00019370024489049898,TRN2100000000523K,"경부선,1호선"
37.523063,126.95593,37.523025238907735,126.95566130285862,0.0002713375275824754,TRN2100000000520H,"경부선,1호선"
37.5221261,126.9549249,37.522156981090525,126.95469778125359,0.00022920856598804235,TRN2100000000520H,"경부선,1호선"
37.5216901,126.9544449,37.52199893432544,126.95455177854602,0.00032680523889307947,TRN2100000000520H,"경부선,1호선"
37.521389,126.9541321,37.521467493516084,126.95400838142025,0.00014651798197209704,TRN2100000000520H,"경부선,1호선"
37.520926,126.9536301,37.52124411110477,126.95383289600505,0.00037725441633363444,TRN210000000051P5,"경부선,1호선"
37.520352,126.953004,37.52032403527916,126.95287589850587,0.00013111833744003596,TRN210000000051P5,"경부선,1호선"
37.519816,126.9524229,37.52032403527916,126.95287589850587,0.0006806669458604462,TRN210000000051P5,"경부선,1호선"
37.519406,126.951988,37.51933785194781,126.95178492311702,0.0002142063897709588,TRN210000000051P5,"경부선,1호선"
37.51846,126.9509831,37.51890540377512,126.95131892839578,0.0005578218661051482,TRN210000000051P5,"경부선,1호선"
37.517842,126.9503359,37.5176110532514,126.94988649601572,0.0005052725420735719,TRN210000000051BR,"경부선,1호선"
37.517232,126.949654,37.51726296759868,126.94950128856551,0.00015581968550035152,TRN2100000000519P,"경부선,1호선"
37.516868,126.949286,37.51726296759868,126.94950128856551,0.00044983171347534617,TRN2100000000519P,"경부선,1호선"
37.516504,126.9488841,37.51608803729361,126.94820091021816,0.0007998582693898124,TRN2100000000519P,"경부선,1호선"
37.516159,126.948527,37.51608803729361,126.94820091021816,0.00033372181756084697,TRN2100000000519P,"경부선,1호선"
37.515922,126.94827,37.51608803729361,126.94820091021816,0.00017983820735011734,TRN2100000000519P,"경부선,1호선"
37.5157671,126.9480909,37.515819785102515,126.94791226555981,0.0001862417333708446,TRN2100000000519P,"경부선,1호선"
37.515585,126.9478559,37.515819785102515,126.94791226555981,0.00024145625006500633,TRN2100000000519P,"경부선,1호선"
37.515467,126.947699,37.51555452246798,126.94760078847708,0.00013155107615040745,TRN2100000000519P,"경부선,1호선"
37.515238,126.947318,37.515212924792664,126.94708740119053,0.00023195813620134801,TRN2100000000519P,"경부선,1호선"
37.5150269,126.946925,37.515212924792664,126.94708740119053,0.00024694001330763566,TRN2100000000519P,"경부선,1호선"
37.514889,126.946599,37.514995054506265,126.94666730737511,0.0001261485465361783,TRN2100000000519P,"경부선,1호선"
37.5147971,126.946363,37.5147835671057,126.94607519237857,0.0002881256083430586,TRN2100000000519P,"경부선,1호선"
37.514695,126.9460701,37.5147835671057,126.94607519237857,8.871338417311987e-05,TRN2100000000519P,"경부선,1호선"
37.514593,126.945687,37.51473178696799,126.9458186527505,0.00019129628642109776,TRN2100000000519P,"경부선,1호선"
37.514527,126.945427,37.51458308985322,126.94518258272565,0.0002507705637276084,TRN2100000000519P,"경부선,1호선"
37.5144511,126.944965,37.514523122820634,126.94485225529915,0.00013378585224128084,TRN2100000000519P,"경부선,1호선"
37.514381,126.9442301,37.51446015722435,126.94433878839075,0.00013445829260820013,TRN2100000000519P,"경부선,1호선"
37.51433,126.9434959,37.51442059372453,126.94384556641877,0.000361211610195538,TRN2100000000519P,"경부선,1호선"
37.51429,126.9430329,37.51433521174984,126.94263565640229,0.00039980817681828254,TRN210000000050P4,"경부선,1호선"
37.514258,126.942513,37.51432661774215,126.94251388961379,6.862350873166325e-05,TRN210000000050P4,"경부선,1호선"
37.5142052,126.9416591,37.514221047411034,126.94145611951532,0.00020359817679568138,TRN210000000050P4,"경부선,1호선"
37.5142049,126.9416541,37.514221047411034,126.94145611951532,0.0001986378896224828,TRN210000000050P4,"경부선,1호선"
37.513985,126.940153,37.51404047229077,126.94009574400691,7.972091186084312e-05,TRN210000000050P4,"경부선,1호선"
37.513908,126.9395991,37.51395016267575,126.93936808832234,0.0002348277803825996,TRN210000000050P4,"경부선,1호선"
37.513859,126.9392039,37.51393277717034,126.93913945620685,9.79595495055062e-05,TRN210000000050P4,"경부선,1호선"
37.51381,126.938798,37.51393277717034,126.93913945620685,0.0003628588909565509,TRN210000000050P4,"경부선,1호선"
37.51376,126.938199,37.513832698266185,126.9383594922861,0.0001761897040237759,TRN210000000050P4,"경부선,1호선"
37.513693,126.936729,37.513737727992506,126.93687833902236,0.000155893351083162,TRN210000000050IX,"경부선,1호선"
37.513634,126.9352479,37.513659197907494,126.93491091520124,0.00033792556744121385,TRN210000000050IX,"경부선,1호선"
37.51361,126.9345131,37.513659197907494,126.93491091520124,0.0004008458162921099,TRN210000000050IX,"경부선,1호선"
37.5135869,126.93405,37.5136191025106,126.93336484604104,0.0006859103069356028,TRN210000000050IX,"경부선,1호선"
37.513574,126.933518,37.5136191025106,126.93336484604104,0.00015965704371744335,TRN210000000050IX,"경부선,1호선"
37.513554,126.9323079,37.51356327762526,126.93153955940095,0.0007683966101447742,TRN210000000050IX,"경부선,1호선"
37.51354,126.931766,37.51356327762526,126.93153955940095,0.00022763390067379117,TRN210000000050IX,"경부선,1호선"
37.513521,126.9307369,37.51354292619886,126.93028825245965,0.00044918300687006975,TRN210000000050IX,"경부선,1호선"
37.51349,126.929221,37.513519674117376,126.92929069995336,7.575379026958338e-05,TRN210000000050IX,"경부선,1호선"
37.513481,126.928294,37.51346781073855,126.9283253141871,3.397844805339745e-05,TRN210000000050ET,지하철1호선
37.513458,126.927729,37.513409716913095,126.92781828585443,0.00010150477960254288,TRN210000000050ET,지하철1호선
37.5134371,126.927356,37.51337749524956,126.92741948213086,8.707874145249656e-05,TRN210000000050ET,지하철1호선
37.513406,126.926904,37.51331367543754,126.92687635090098,9.637581392995257e-05,TRN210000000050DS,지하철1호선
37.513403,126.926666,37.51331367543754,126.92687635090098,0.00022853091476662026,TRN210000000050DS,지하철1호선
