lat,lng
37.551388739501256,126.97096800425928
37.55084310640301,126.97081599512198
37.55019047656151,126.9713131790977
37.54953592195915,126.97128975847622
37.54820682873883,126.97120367489944
37.54783772238667,126.97119195960535
37.54692176972994,126.97120131920745
37.54664703639227,126.97116826857413
37.54490910769874,126.97120402595137
37.544303562498015,126.97120596450155
37.54377718659664,126.97119627056853
37.542458442008275,126.9712153925741
37.5416775566109,126.97121686774645
37.54085835086375,126.97122936131922
37.53948142322023,126.9712357539018
37.538490511192876,126.97121453038659
37.53788837235865,126.9711741808077
37.53713383350756,126.9710948955975
37.536917177902566,126.971060759875
37.53651687472903,126.97101153865962
37.53610284140988,126.97093962337904
37.535920480957344,126.97089355619202
37.53549479901188,126.97074613798533
37.53542357131,126.97069721935341
37.535148756122084,126.9705604016249
37.534683142823084,126.97026042506083
37.534591789637744,126.97019224067536
37.534347351746604,126.97002341299955
37.53418106943717,126.96991032696855
37.533875654698434,126.96970737302404
37.533808941698446,126.96965992075215
37.53361016266109,126.9694415084968
37.533328920954126,126.96912276362454
37.533138280339045,126.96888976935124
37.532965909546874,126.96872386512526
37.53236001787652,126.96798156848506
37.53142971182721,126.9666137353571
37.53098976340822,126.96604358256519
37.52988179060358,126.96451481522199
37.52893750821506,126.96321196213445
37.52877408599558,126.96301331921352
37.528158193949295,126.96221898731861
37.52739952618909,126.96133260631493
37.52698823642861,126.96071065374106
37.526427251470245,126.95989574645131
37.525844481297135,126.95906170593075
37.52545282078296,126.9585091153363
37.52535535605228,126.95837276419866
37.52505040442969,126.95793332671562
37.52423950224525,126.95699414409042
37.523025238907735,126.95566130285862
37.522156981090525,126.95469778125359
37.52199893432544,126.95455177854602
37.521467493516084,126.95400838142025
37.52124411110477,126.95383289600505
37.52032403527916,126.95287589850587
37.51933785194781,126.95178492311702
37.51890540377512,126.95131892839578
37.5176110532514,126.94988649601572
37.51726296759868,126.94950128856551
37.51608803729361,126.94820091021816
37.515819785102515,126.94791226555981
37.51555452246798,126.94760078847708
37.515212924792664,126.94708740119053
37.514995054506265,126.94666730737511
37.5147835671057,126.94607519237857
37.51473178696799,126.9458186527505
37.51458308985322,126.94518258272565
37.514523122820634,126.94485225529915
37.51446015722435,126.94433878839075
37.51442059372453,126.94384556641877
37.51433521174984,126.94263565640229
37.51432661774215,126.94251388961379
37.514221047411034,126.94145611951532
37.51404047229077,126.94009574400691
37.51395016267575,126.93936808832234
37.51393277717034,126.93913945620685
37.513832698266185,126.9383594922861
37.513737727992506,126.93687833902236
37.513659197907494,126.93491091520124
37.5136191025106,126.93336484604104
37.51356327762526,126.93153955940095
37.51354292619886,126.93028825245965
37.513519674117376,126.92929069995336
37.51346781073855,126.9283253141871
37.513409716913095,126.92781828585443
37.51337749524956,126.92741948213086
37.51331367543754,126.92687635090098
37.51326860534439,126.9264309412244
37.51324991644458,126.92602527997782
37.51325212736246,126.92560825884695
37.5132702531321,126.92526204246563
37.51330625319135,126.9249687079597
37.513376233581546,126.92453809692931
37.51344929437737,126.92422419982319
37.51364924068745,126.92361012502182
37.513836858335324,126.92316021328776
37.51394410755524,126.92295778057894
37.514150185119696,126.92261277831776
37.51438493758546,126.92226304500913
37.51500907047514,126.92146614365859
37.515443461484466,126.92091591987987
37.515973362574385,126.92011706594371
37.51637676208234,126.91945052576068
37.5165778703614,126.91897475721198
37.51670090575819,126.91864008734827
37.51675868297993,126.91846626196194
37.51680866865044,126.91829206905061
37.51688221437492,126.91800168479301
37.51696391278934,126.91767140014042
37.51703163702445,126.91706993364237
37.51704612409136,126.91694130505421
37.51710121679276,126.916499667709
37.51710653592853,126.91645702865533
37.51711663095064,126.91611996200939
37.517110032035724,126.9157030988436
37.5171058768139,126.91564297809663
37.51705363334338,126.91471254796738
37.516978432094525,126.9138874098613
37.516859380084384,126.9122188055192
37.51669403907276,126.9105576136942
37.51655753111413,126.90989369455505
37.51646109218855,126.90959219043101
37.51643033810145,126.9095110607337
37.51627625286809,126.90922211318085
37.51559631328148,126.90771709090549
37.51464155410053,126.90560388383109
37.51449793173747,126.90528066817221
37.5142908581384,126.90478595990551
37.51383945647887,126.90370925304896
37.51338526303134,126.90258541680356
37.51305704884053,126.9015809195203
37.5124614134776,126.90011632101266
37.512201308695424,126.89945828279124
37.51170409935171,126.89811773509611
37.51117734951656,126.89670259191334
37.510615026846715,126.89531820638648
37.51026054300691,126.89450071983168
37.50978890918461,126.8934140840093
37.50945668747262,126.89264062937183
37.5091638169966,126.89192803642388
37.509077838079655,126.89174460087669
37.50884640603756,126.89125085164865
37.50852277559388,126.89056041267389
37.50796217493459,126.88956593208779
37.507545680229846,126.88889765219089
37.507200070283716,126.88834091793483
37.5066984019803,126.88754091310724
37.50625426851711,126.88681273739263
37.50570197041788,126.8859101813418
37.50529152273194,126.885049654123
37.50464145308918,126.88394535736295
37.50416806671903,126.88324724185239
37.50399706763933,126.88305428674437
37.503379080485956,126.88235020563444
37.50243489645867,126.88138111293
37.502125791343026,126.88106386074283
37.501610968715426,126.88048015398535
37.50093498733204,126.87984299243746
37.50000034464137,126.87922825726613
37.49985860671212,126.87920129226389
37.49957012602043,126.87914641068956
37.49954071690038,126.87914611002353
37.499348429980884,126.87914414749704
37.4991279904953,126.87914189879369
37.49805108029242,126.87818623307797
37.497946090941454,126.87826779592123
37.49756994358303,126.87896897087461
37.496419368919774,126.87893624254278
37.49619164034862,126.87894913240004
37.4958082925228,126.87897082928042
37.49483937787681,126.87902566846299
37.494206390748936,126.87906874734692
37.49332567698337,126.87912635255006
37.493097242367774,126.87913355580498
37.49264636161291,126.87914777344268
37.4907062330928,126.87928484954601
37.49005796058549,126.87940159813613
37.4887947191586,126.87962909105252
37.487814750207434,126.87991719280494
37.48760825758103,126.88002652466675
37.487451379096086,126.88010958805026
37.48727516736217,126.8801563960425
37.48706236710986,126.88021819051268
37.486644020098666,126.88036093409862
37.48582491990915,126.88070453954366
37.485560630339286,126.88082464207321
37.485299170202026,126.88094306558328
37.484376673784794,126.88136088857291
37.48341843207152,126.88177364226206
37.48299582023339,126.88195771421955
37.48280433819381,126.88204527675303
37.48157919341158,126.88260550802147
37.48038475625,126.88315167757577
37.47952373666225,126.88353279837514
37.47918006821949,126.88368651528097
37.47798864760456,126.88420793517606
37.47768592760824,126.88434018509376
37.47649712888337,126.88486912639436
37.47600622910056,126.88508710015003
37.47500063369042,126.88553179739351
37.47333793611881,126.88627800126727
37.47085705158326,126.88737396589205
37.46926844207467,126.88808110774161
37.46714146659873,126.88898471117436
37.46693184158086,126.88909476470893
37.46620944156052,126.88942208618934
37.46598028136427,126.88952279820033
37.46574145610458,126.88962775635063
37.46507247857198,126.88992255006671
37.46424909662671,126.89025718305506
37.462323074987964,126.89107844917453
37.46163413517539,126.89136373713572
37.46051706237641,126.89180258913707
37.457609113629616,126.8929845943196
37.45587173310816,126.8938353711264
37.45513625638192,126.89419200154757
37.4521833111733,126.89553004489636
37.45000031531922,126.89649697430062
37.447054352444844,126.89722197407545
